time_ms,left_cmd_torque,right_cmd_torque,fl_vel,fr_vel,robot_vel
1541,3.41352,-3.44801,1.10427,-1.09155,0.0548627
1542,3.48386,-3.49792,1.10631,-1.09637,0.0551452
1543,3.48386,-3.49792,1.10996,-1.10194,0.0554262
1544,3.78386,-3.79792,1.11361,-1.10721,0.055714
1545,3.78386,-3.79792,1.12291,-1.11784,0.0560214
1546,3.48386,-3.49792,1.13136,-1.12741,0.056383
1547,3.48386,-3.49792,1.13362,-1.13059,0.0567675
1548,3.54558,-3.57752,1.13633,-1.13407,0.0571273
1549,3.54558,-3.57752,1.14053,-1.13924,0.0574729
1550,3.84558,-3.87752,1.14479,-1.14432,0.0578175
1551,3.84558,-3.87752,1.1547,-1.15491,0.0581763
1552,3.54558,-3.57752,1.16378,-1.16455,0.0585852
1553,3.54558,-3.57752,1.16666,-1.1679,0.0590141
1554,3.30963,-3.32381,1.17,-1.17162,0.0594163
1555,3.30963,-3.32381,1.16924,-1.17086,0.0597869
1556,3.60963,-3.62381,1.1694,-1.17101,0.0601017
1557,3.60963,-3.62381,1.17581,-1.17742,0.0603917
1558,3.32194,-3.33091,1.1818,-1.1834,0.0607045
1559,3.32194,-3.33091,1.18212,-1.18362,0.0610184
1560,3.36398,-3.37019,1.18306,-1.18447,0.0612936
1561,3.36398,-3.37019,1.18521,-1.18651,0.0615433
1562,3.66398,-3.67019,1.18756,-1.18875,0.0617801
1563,3.66398,-3.67019,1.19562,-1.19673,0.0620226
1564,3.36398,-3.37019,1.20291,-1.20395,0.0623094
1565,3.36398,-3.37019,1.20402,-1.205,0.0626123
1566,3.45555,-3.46218,1.20561,-1.20654,0.0628857
1567,3.45555,-3.46218,1.20923,-1.21013,0.0631426
1568,3.75555,-3.76218,1.21281,-1.21368,0.0634
1569,3.75555,-3.76218,1.22196,-1.22281,0.0636726
1570,3.47901,-3.48628,1.23021,-1.23104,0.063996
1571,3.47901,-3.48628,1.23266,-1.23349,0.0643413
1572,3.23385,-3.24158,1.23545,-1.23628,0.0646646
1573,3.23385,-3.24158,1.23391,-1.23474,0.0649595
1574,3.53385,-3.54158,1.23325,-1.23408,0.0652012
1575,3.53385,-3.54158,1.2388,-1.23964,0.06542
1576,3.54194,-3.54994,1.24393,-1.24477,0.0656627
1577,3.54194,-3.54994,1.24889,-1.24974,0.0659226
1578,3.29561,-3.30361,1.25361,-1.25446,0.0661956
1579,3.29561,-3.30361,1.25355,-1.25441,0.0664651
1580,3.59561,-3.60361,1.25408,-1.25495,0.0666987
1581,3.59561,-3.60361,1.26061,-1.26149,0.0669218
1582,3.33502,-3.34301,1.26657,-1.26744,0.0671776
1583,3.33502,-3.34301,1.26725,-1.26813,0.0674433
1584,3.61968,-3.62768,1.26839,-1.26927,0.0676806
1585,3.61968,-3.62768,1.27515,-1.27603,0.0679118
1586,3.91968,-3.92768,1.28132,-1.2822,0.0681768
1587,3.91968,-3.92768,1.29264,-1.29353,0.0684806
1588,3.61968,-3.62768,1.30279,-1.30367,0.068852
1589,3.61968,-3.62768,1.30649,-1.30738,0.0692557
1590,3.40551,-3.4135,1.31046,-1.31135,0.0696416
1591,3.40551,-3.4135,1.31062,-1.31151,0.0700038
1592,3.70551,-3.7135,1.31153,-1.31242,0.07032
1593,3.70551,-3.7135,1.31855,-1.31944,0.0706184
1594,3.40551,-3.4135,1.32508,-1.32597,0.0709442
1595,3.40551,-3.4135,1.32566,-1.32655,0.0712741
1596,3.14866,-3.15667,1.32685,-1.32774,0.0715662
1597,3.14866,-3.15667,1.32369,-1.32458,0.0718184
1598,3.44866,-3.45667,1.32158,-1.32246,0.0720076
1599,3.44866,-3.45667,1.32579,-1.32668,0.0721669
1600,3.46982,-3.47784,1.32967,-1.33056,0.0723454
1601,3.46982,-3.47784,1.3337,-1.33459,0.0725382
1602,3.52732,-3.53536,1.33748,-1.33837,0.072744
1603,3.52732,-3.53536,1.34217,-1.34306,0.0729615
1604,3.82732,-3.83536,1.34656,-1.34745,0.0731949
1605,3.82732,-3.83536,1.35632,-1.35721,0.0734543
1606,3.52732,-3.53536,1.36505,-1.36595,0.0737723
1607,3.52732,-3.53536,1.36748,-1.36837,0.0741164
1608,3.61651,-3.62457,1.37024,-1.37113,0.0744383
1609,3.61651,-3.62457,1.37491,-1.3758,0.0747486
1610,3.91651,-3.92457,1.37948,-1.38037,0.0750625
1611,3.91651,-3.92457,1.38956,-1.39045,0.0753936
1612,3.61651,-3.62457,1.39872,-1.39961,0.0757768
1613,3.61651,-3.62457,1.40164,-1.40253,0.0761816
1614,3.66081,-3.66888,1.40495,-1.40584,0.0765609
1615,3.66081,-3.66888,1.40935,-1.41025,0.0769241
1616,3.96081,-3.96888,1.41382,-1.41472,0.0772814
1617,3.96081,-3.96888,1.42391,-1.4248,0.0776492
1618,3.66081,-3.66888,1.43315,-1.43404,0.0780644
1619,3.66081,-3.66888,1.4362,-1.4371,0.0784978
1620,3.40943,-3.41752,1.43969,-1.44058,0.0789032
1621,3.40943,-3.41752,1.43881,-1.43971,0.079276
1622,3.70943,-3.71752,1.43887,-1.43976,0.0795915
1623,3.70943,-3.71752,1.44516,-1.44606,0.0798812
1624,3.41478,-3.41752,1.45106,-1.45195,0.0801926
1625,3.41478,-3.41752,1.45119,-1.45199,0.0805041
1626,3.16445,-3.46603,1.45197,-1.45268,0.0807755
1627,3.16445,-3.46603,1.44855,-1.45474,0.0810133
1628,3.46445,-3.76603,1.44621,-1.45697,0.0812135
1629,3.46445,-3.76603,1.45026,-1.46481,0.0814018
1630,3.48873,-3.49683,1.45406,-1.47178,0.0816218
1631,3.48873,-3.49683,1.45819,-1.47308,0.0818579
1632,3.54953,-3.26038,1.46214,-1.47469,0.0820887
1633,3.54953,-3.26038,1.46706,-1.47214,0.0823113
1634,3.84953,-3.56038,1.47165,-1.47051,0.0825159
1635,3.84953,-3.56038,1.48148,-1.47516,0.0827226
1636,3.54953,-3.57286,1.49014,-1.47952,0.0829709
1637,3.54953,-3.57286,1.49235,-1.48395,0.0832412
1638,3.63732,-3.62612,1.4948,-1.48823,0.0835075
1639,3.63732,-3.62612,1.49904,-1.49337,0.0837743
1640,3.93732,-3.92612,1.50318,-1.49825,0.0840506
1641,3.93732,-3.92612,1.5128,-1.50849,0.0843483
1642,3.63732,-3.62612,1.5215,-1.5177,0.0847011
1643,3.63732,-3.62612,1.52399,-1.52062,0.0850777
1644,3.38852,-3.41388,1.52688,-1.52387,0.0854304
1645,3.38852,-3.41388,1.52544,-1.5234,0.0857545
1646,3.68852,-3.71388,1.52493,-1.52371,0.086027
1647,3.68852,-3.71388,1.53065,-1.5301,0.0862778
1648,3.68645,-3.41482,1.53598,-1.53599,0.0865531
1649,3.68645,-3.41482,1.541,-1.53598,0.0868379
1650,3.4382,-3.70158,1.5458,-1.53658,0.0871091
1651,3.4382,-3.70158,1.54579,-1.543,0.0873714
1652,3.7382,-4.00158,1.54636,-1.54892,0.0876296
1653,3.7382,-4.00158,1.55297,-1.55998,0.0878997
1654,3.47022,-3.70158,1.55909,-1.56981,0.0882181
1655,3.47022,-3.70158,1.55996,-1.57316,0.0885562
1656,3.51151,-3.48673,1.56141,-1.57669,0.0888699
1657,3.51151,-3.48673,1.56407,-1.57632,0.0891618
1658,3.81151,-3.78673,1.56691,-1.57665,0.0894262
1659,3.81151,-3.78673,1.5754,-1.58306,0.0896859
1660,3.51151,-3.48673,1.58307,-1.58899,0.0899823
1661,3.51151,-3.48673,1.58458,-1.58904,0.0902892
1662,3.5885,-3.52212,1.58649,-1.58974,0.0905633
1663,3.5885,-3.52212,1.5901,-1.59158,0.0908165
1664,3.8885,-3.82212,1.59366,-1.59366,0.0910624
1665,3.8885,-3.82212,1.60271,-1.60149,0.0913177
1666,3.60059,-3.54799,1.61085,-1.6086,0.0916196
1667,3.60059,-3.54799,1.61298,-1.61014,0.0919402
1668,3.64462,-3.31122,1.61545,-1.61211,0.0922361
1669,3.64462,-3.31122,1.61897,-1.61001,0.0925094
1670,3.94462,-3.61122,1.62248,-1.60886,0.0927536
1671,3.94462,-3.61122,1.63148,-1.61397,0.0929919
1672,3.64462,-3.62065,1.63953,-1.61879,0.0932659
1673,3.64462,-3.62065,1.6413,-1.62359,0.0935576
1674,3.40248,-3.38015,1.64341,-1.62823,0.0938422
1675,3.40248,-3.38015,1.64132,-1.62827,0.0941095
1676,3.70248,-3.68015,1.64014,-1.62886,0.094332
1677,3.70248,-3.68015,1.64519,-1.63538,0.0945375
1678,3.70191,-3.41466,1.64986,-1.64128,0.0947709
1679,3.70191,-3.41466,1.65426,-1.64181,0.0950171
1680,3.45857,-3.70452,1.65847,-1.6428,0.0952544
1681,3.45857,-3.70452,1.658,-1.6495,0.0954864
1682,3.75857,-4.00452,1.65811,-1.65559,0.0957174
1683,3.75857,-4.00452,1.66427,-1.66671,0.0959626
1684,3.49262,-3.70452,1.66997,-1.67655,0.0962575
1685,3.49262,-3.70452,1.67047,-1.67987,0.0965732
1686,3.53789,-3.48228,1.67158,-1.68331,0.0968657
1687,3.53789,-3.48228,1.67397,-1.68271,0.097137
1688,3.83789,-3.78228,1.67655,-1.6828,0.0973811
1689,3.83789,-3.78228,1.68477,-1.68894,0.0976208
1690,3.56283,-3.48228,1.69216,-1.69461,0.0978971
1691,3.56283,-3.48228,1.69386,-1.69441,0.0981848
1692,3.61589,-3.51221,1.6959,-1.69487,0.0984419
1693,3.61589,-3.51221,1.69913,-1.69635,0.0986792
1694,3.91589,-3.81221,1.70234,-1.69811,0.0989076
1695,3.91589,-3.81221,1.71105,-1.70562,0.0991446
1696,3.62724,-3.53715,1.71886,-1.71242,0.0994274
1697,3.62724,-3.53715,1.72067,-1.71365,0.0997283
1698,3.37996,-3.30207,1.72284,-1.71533,0.100004
1699,3.37996,-3.30207,1.72067,-1.71298,0.10025
1700,3.67996,-3.60207,1.71938,-1.71154,0.100442
1701,3.67996,-3.60207,1.72424,-1.71628,0.100611
1702,3.67974,-3.61112,1.72868,-1.72062,0.100804
1703,3.67974,-3.61112,1.73281,-1.72483,0.101013
1704,3.43685,-3.66399,1.73672,-1.72881,0.101234
1705,3.43685,-3.66399,1.73598,-1.73359,0.101458
1706,3.73685,-3.96399,1.73586,-1.73806,0.101673
1707,3.73685,-3.96399,1.74177,-1.74779,0.101895
1708,3.76156,-3.66399,1.74721,-1.75641,0.102162
1709,3.76156,-3.66399,1.7528,-1.75866,0.102453
1710,3.51534,-3.73717,1.7581,-1.76118,0.102744
1711,3.51534,-3.73717,1.75861,-1.76527,0.103029
1712,3.81534,-4.03717,1.75966,-1.76929,0.103299
1713,3.81534,-4.03717,1.76666,-1.77877,0.103572
1714,3.83072,-3.73717,1.77312,-1.78729,0.103887
1715,3.83072,-3.73717,1.77949,-1.78956,0.104226
1716,3.57528,-3.48136,1.78555,-1.79221,0.10456
1717,3.57528,-3.48136,1.78662,-1.79043,0.10488
1718,3.87528,-3.78136,1.78819,-1.78963,0.105154
1719,3.87528,-3.78136,1.79561,-1.79508,0.10541
1720,3.59047,-3.48184,1.80238,-1.8002,0.105694
1721,3.59047,-3.48184,1.8034,-1.79959,0.105983
1722,3.62266,-3.52772,1.80487,-1.79969,0.106236
1723,3.62266,-3.52772,1.80723,-1.80117,0.106465
1724,3.92266,-3.82772,1.80969,-1.8029,0.106682
1725,3.92266,-3.82772,1.81775,-1.81034,0.106905
1726,3.6348,-3.55589,1.82498,-1.81706,0.107173
1727,3.6348,-3.55589,1.8263,-1.81826,0.107457
1728,3.68359,-3.61466,1.82802,-1.81987,0.107717
1729,3.68359,-3.61466,1.83091,-1.82286,0.10796
1730,3.98359,-3.91466,1.83385,-1.82588,0.1082
1731,3.98359,-3.91466,1.84236,-1.83446,0.108451
1732,3.69235,-3.62832,1.85003,-1.84218,0.108751
1733,3.69235,-3.62832,1.85173,-1.84402,0.109069
1734,3.44662,-3.67542,1.85384,-1.84624,0.109363
1735,3.44662,-3.67542,1.85171,-1.84959,0.109634
1736,3.74662,-3.97542,1.85051,-1.85297,0.109875
1737,3.74662,-3.97542,1.85557,-1.86182,0.11011
1738,3.74489,-3.67542,1.86032,-1.86974,0.110379
1739,3.74489,-3.67542,1.86485,-1.87141,0.110666
1740,3.79369,-3.72359,1.86925,-1.87344,0.110945
1741,3.79369,-3.72359,1.87443,-1.87662,0.11122
1742,4.09369,-4.02359,1.87935,-1.87989,0.111499
1743,4.09369,-4.02359,1.88959,-1.88874,0.111795
1744,3.79369,-3.72359,1.8988,-1.8968,0.112142
1745,3.79369,-3.72359,1.90173,-1.89879,0.112511
1746,3.56735,-3.76888,1.90498,-1.90124,0.112855
1747,3.56735,-3.76888,1.90427,-1.90486,0.113176
1748,3.86735,-4.06888,1.90437,-1.90857,0.113469
1749,3.86735,-4.06888,1.91061,-1.91781,0.113756
1750,3.85043,-3.76888,1.91646,-1.92616,0.114079
1751,3.85043,-3.76888,1.92176,-1.92833,0.11442
1752,3.59783,-3.51997,1.92691,-1.93088,0.114751
1753,3.59783,-3.51997,1.92728,-1.92916,0.115062
1754,3.89783,-3.81997,1.92826,-1.92838,0.115327
1755,3.89783,-3.81997,1.93515,-1.93382,0.115572
1756,3.61682,-3.51997,1.94144,-1.93891,0.115844
1757,3.61682,-3.51997,1.94213,-1.93824,0.116119
1758,3.65461,-3.56556,1.94329,-1.93827,0.116359
1759,3.65461,-3.56556,1.94546,-1.93965,0.116575
1760,3.95461,-3.86556,1.94774,-1.94127,0.116779
1761,3.95461,-3.86556,1.9556,-1.94858,0.11699
1762,3.66784,-3.59057,1.96264,-1.95516,0.117245
1763,3.66784,-3.59057,1.96381,-1.95617,0.117517
1764,3.42725,-3.6495,1.96538,-1.95759,0.117764
1765,3.42725,-3.6495,1.9628,-1.9604,0.117989
1766,3.72725,-3.9495,1.96113,-1.96321,0.118184
1767,3.72725,-3.9495,1.96567,-1.97149,0.118375
1768,3.72747,-3.6495,1.9699,-1.97882,0.118601
1769,3.72747,-3.6495,1.97393,-1.97993,0.118845
1770,3.78009,-3.71083,1.97783,-1.98139,0.119081
1771,3.78009,-3.71083,1.98256,-1.98425,0.119315
1772,4.08009,-4.01083,1.98702,-1.98716,0.119554
1773,4.08009,-4.01083,1.99677,-1.99562,0.119811
1774,3.78009,-3.71353,2.00549,-2.00326,0.120121
1775,3.78009,-3.71353,2.00795,-2.00487,0.120453
1776,3.84957,-3.46785,2.01072,-2.00693,0.120761
1777,3.84957,-3.46785,2.01497,-2.00481,0.121047
1778,4.14957,-3.76785,2.01913,-2.00366,0.121305
1779,4.14957,-3.76785,2.02865,-2.00877,0.121559
1780,3.84957,-3.47087,2.03716,-2.01361,0.121849
1781,3.84957,-3.47087,2.0394,-2.01285,0.122149
1782,3.58665,-3.77087,2.0419,-2.01286,0.122417
1783,3.58665,-3.77087,2.03975,-2.01895,0.122663
1784,3.88665,-4.07087,2.03849,-2.02455,0.122895
1785,3.88665,-4.07087,2.04345,-2.03523,0.123132
1786,3.8722,-3.77087,2.04813,-2.04467,0.123412
1787,3.8722,-3.77087,2.05241,-2.04767,0.123714
1788,3.62505,-3.55949,2.05663,-2.05083,0.124012
1789,3.62505,-3.55949,2.05627,-2.05024,0.124294
1790,3.92505,-3.85949,2.05657,-2.05034,0.124534
1791,3.92505,-3.85949,2.06283,-2.05645,0.12476
1792,3.6496,-3.55949,2.06856,-2.06205,0.125014
1793,3.6496,-3.55949,2.06886,-2.06179,0.125275
1794,3.69384,-3.58509,2.06967,-2.06212,0.125502
1795,3.69384,-3.58509,2.07163,-2.06336,0.125706
1796,3.99384,-3.88509,2.07372,-2.06484,0.125899
1797,3.99384,-3.88509,2.08137,-2.07199,0.126098
1798,3.69384,-3.6012,2.08821,-2.07841,0.126341
1799,3.69384,-3.6012,2.08896,-2.07911,0.1266
1800,3.76342,-3.6575,2.09015,-2.08025,0.126833
1801,3.76342,-3.6575,2.09291,-2.08273,0.127049
1802,4.06342,-3.9575,2.09569,-2.08527,0.127261
1803,4.06342,-3.9575,2.10397,-2.09336,0.127486
1804,3.76846,-3.66635,2.11139,-2.10061,0.127759
1805,3.76846,-3.66635,2.11278,-2.10195,0.128051
1806,3.81657,-3.71566,2.11458,-2.10369,0.128318
1807,3.81657,-3.71566,2.11753,-2.10662,0.128569
1808,4.11657,-4.01566,2.12054,-2.10961,0.128815
1809,4.11657,-4.01566,2.12909,-2.11814,0.129072
1810,3.81657,-3.71566,2.1368,-2.12584,0.129376
1811,3.81657,-3.71566,2.13841,-2.12745,0.129698
1812,3.86228,-3.76329,2.14046,-2.12948,0.129994
1813,3.86228,-3.76329,2.14364,-2.13269,0.130272
1814,4.16228,-4.06329,2.1469,-2.13598,0.130544
1815,4.16228,-4.06329,2.15571,-2.1448,0.130827
1816,3.86228,-3.76329,2.16369,-2.1528,0.131155
1817,3.86228,-3.76329,2.16559,-2.15472,0.131502
1818,3.61171,-3.5129,2.16793,-2.15707,0.131821
1819,3.61171,-3.5129,2.16598,-2.15513,0.132109
1820,3.91171,-3.8129,2.16497,-2.15413,0.13234
1821,3.91171,-3.8129,2.17009,-2.15926,0.132546
1822,3.61171,-3.80066,2.17483,-2.16401,0.132774
1823,3.61171,-3.80066,2.1738,-2.16825,0.133009
1824,3.65588,-3.5547,2.17346,-2.17229,0.133228
1825,3.65588,-3.5547,2.17446,-2.17164,0.133431
1826,3.95588,-3.8547,2.17572,-2.17153,0.13361
1827,3.95588,-3.8547,2.18265,-2.17731,0.133785
1828,3.67702,-3.57496,2.18883,-2.18253,0.133997
1829,3.67702,-3.57496,2.18935,-2.18224,0.134222
1830,3.73802,-3.6192,2.19027,-2.18249,0.134418
1831,3.73802,-3.6192,2.19258,-2.18392,0.134597
1832,4.03802,-3.9192,2.19489,-2.18551,0.13477
1833,4.03802,-3.9192,2.20267,-2.1927,0.134954
1834,3.74628,-3.63332,2.20959,-2.19912,0.135184
1835,3.74628,-3.63332,2.21055,-2.19977,0.135433
1836,3.79689,-3.68977,2.21188,-2.20084,0.135658
1837,3.79689,-3.68977,2.2144,-2.20326,0.135866
1838,4.09689,-3.98977,2.21696,-2.20572,0.136071
1839,4.09689,-3.98977,2.22503,-2.21372,0.136288
1840,3.79731,-3.69499,2.23225,-2.22088,0.136552
1841,3.79731,-3.69499,2.23339,-2.22206,0.136835
1842,3.84439,-3.45276,2.23495,-2.22365,0.137092
1843,3.84439,-3.45276,2.23767,-2.22111,0.137326
1844,4.14439,-3.75276,2.24043,-2.21949,0.137529
1845,4.14439,-3.75276,2.24865,-2.22406,0.137727
1846,3.84439,-3.74471,2.25594,-2.22833,0.137958
1847,3.84439,-3.74471,2.25707,-2.23226,0.138207
1848,3.88924,-3.79566,2.25855,-2.23608,0.138447
1849,3.88924,-3.79566,2.26113,-2.24072,0.138683
1850,4.18924,-4.09566,2.2638,-2.2451,0.138922
1851,4.18924,-4.09566,2.27203,-2.25476,0.139179
1852,3.88924,-3.79566,2.27948,-2.2634,0.139486
1853,3.88924,-3.79566,2.28091,-2.26582,0.139814
1854,3.64044,-3.85678,2.28281,-2.26854,0.140118
1855,3.64044,-3.85678,2.28052,-2.27259,0.140399
1856,3.94044,-4.15678,2.27921,-2.27656,0.140652
1857,3.94044,-4.15678,2.28415,-2.28589,0.140899
1858,3.92913,-3.85678,2.28882,-2.29422,0.141181
1859,3.92913,-3.85678,2.29315,-2.29632,0.14148
1860,3.6862,-3.5866,2.29741,-2.29873,0.14177
1861,3.6862,-3.5866,2.29716,-2.29644,0.142041
1862,3.9862,-3.8866,2.29752,-2.29511,0.142265
1863,3.9862,-3.8866,2.30377,-2.29995,0.142469
1864,3.7048,-3.5866,2.30945,-2.30444,0.1427
1865,3.7048,-3.5866,2.30955,-2.30324,0.142934
1866,3.74788,-3.62096,2.31014,-2.30272,0.143131
1867,3.74788,-3.62096,2.31184,-2.30335,0.143306
1868,4.04788,-3.92096,2.31363,-2.30425,0.143468
1869,4.04788,-3.92096,2.32095,-2.31082,0.143637
1870,3.75571,-3.64024,2.32744,-2.3167,0.143849
1871,3.75571,-3.64024,2.328,-2.31696,0.144078
1872,3.8092,-3.702,2.32896,-2.31766,0.144281
1873,3.8092,-3.702,2.33118,-2.31982,0.144468
1874,4.1092,-4.002,2.33343,-2.32202,0.144651
1875,4.1092,-4.002,2.34118,-2.32973,0.144846
1876,3.80995,-3.70872,2.34809,-2.33661,0.145089
1877,3.80995,-3.70872,2.34895,-2.33754,0.145351
1878,3.56782,-3.76048,2.35022,-2.33889,0.145587
1879,3.56782,-3.76048,2.34739,-2.34146,0.145799
1880,3.86782,-4.06048,2.34548,-2.34406,0.145983
1881,3.86782,-4.06048,2.34975,-2.35208,0.14616
1882,3.85811,-3.76048,2.35372,-2.35917,0.146373
1883,3.85811,-3.76048,2.35733,-2.36009,0.146602
1884,3.91082,-3.80417,2.36084,-2.36136,0.146823
1885,3.91082,-3.80417,2.36521,-2.3637,0.14704
1886,4.21082,-4.10417,2.36933,-2.36613,0.14726
1887,4.21082,-4.10417,2.37871,-2.3741,0.147497
1888,3.91082,-3.80417,2.38708,-2.3813,0.147785
1889,3.91082,-3.80417,2.38924,-2.38249,0.148095
1890,3.97236,-3.84644,2.39171,-2.38414,0.14838
1891,3.97236,-3.84644,2.3955,-2.38691,0.148649
1892,4.27236,-4.14644,2.39925,-2.38981,0.148914
1893,4.27236,-4.14644,2.40842,-2.39828,0.149191
1894,3.97236,-3.84644,2.4167,-2.40596,0.149515
1895,3.97236,-3.84644,2.41886,-2.40764,0.149858
1896,3.70231,-3.88639,2.42141,-2.40977,0.150173
1897,3.70231,-3.88639,2.4193,-2.41296,0.150464
1898,4.00232,-4.18639,2.41817,-2.41625,0.150722
1899,4.00232,-4.18639,2.42324,-2.42499,0.150971
1900,3.98015,-3.88639,2.42804,-2.43284,0.151253
1901,3.98015,-3.88639,2.43227,-2.43456,0.15155
1902,3.732,-3.62736,2.43643,-2.43664,0.151836
1903,3.732,-3.62736,2.43602,-2.43428,0.152102
1904,4.032,-3.92736,2.43623,-2.43288,0.152319
1905,4.032,-3.92736,2.44233,-2.43764,0.152518
1906,3.7456,-3.62736,2.44786,-2.44205,0.152741
1907,3.7456,-3.62736,2.44776,-2.44077,0.152968
1908,3.7884,-3.66435,2.44815,-2.44019,0.153159
1909,3.7884,-3.66435,2.44967,-2.44078,0.153326
1910,4.0884,-3.96435,2.45129,-2.44164,0.153481
1911,4.0884,-3.96435,2.45844,-2.44815,0.153642
1912,3.79356,-3.68064,2.46477,-2.45395,0.153847
1913,3.79356,-3.68064,2.46515,-2.45409,0.154068
1914,3.55634,-3.74226,2.46594,-2.45468,0.154262
1915,3.55634,-3.74226,2.4627,-2.45671,0.154434
1916,3.85634,-4.04226,2.46037,-2.45877,0.154577
1917,3.85634,-4.04226,2.46419,-2.46624,0.154715
1918,3.84797,-3.74577,2.4677,-2.47278,0.154888
1919,3.84797,-3.74577,2.47086,-2.47323,0.155079
1920,3.90375,-3.5062,2.47392,-2.47403,0.155261
1921,3.90375,-3.5062,2.47787,-2.47074,0.155434
1922,4.20375,-3.8062,2.48153,-2.46837,0.155587
1923,4.20375,-3.8062,2.49037,-2.47219,0.155741
1924,3.92334,-3.79472,2.49808,-2.47573,0.155934
1925,3.92334,-3.79472,2.49985,-2.47891,0.156149
1926,3.67487,-3.8496,2.5018,-2.48203,0.156359
1927,3.67487,-3.8496,2.49937,-2.48609,0.15656
1928,3.97487,-4.1496,2.49778,-2.4899,0.156743
1929,3.97487,-4.1496,2.50231,-2.49893,0.156927
1930,3.95142,-3.8496,2.50651,-2.50687,0.157151
1931,3.95142,-3.8496,2.51009,-2.50854,0.157396
1932,3.70645,-3.91313,2.51361,-2.51047,0.157633
1933,3.70645,-3.91313,2.51261,-2.51375,0.15786
1934,4.00645,-4.21313,2.51228,-2.51698,0.158069
1935,4.00645,-4.21313,2.5179,-2.52557,0.158278
1936,4.01258,-3.91313,2.52307,-2.5332,0.158528
1937,4.01258,-3.91313,2.52805,-2.53468,0.158798
1938,3.76611,-3.93612,2.53279,-2.5365,0.159063
1939,3.76611,-3.93612,2.53285,-2.53902,0.15932
1940,4.06611,-4.23612,2.53345,-2.54168,0.159554
1941,4.06611,-4.23612,2.53991,-2.54984,0.159789
1942,3.77145,-3.93612,2.54583,-2.55718,0.160061
1943,3.77145,-3.93612,2.54603,-2.55846,0.160347
1944,3.80986,-3.67275,2.54681,-2.56015,0.160602
1945,3.80986,-3.67275,2.5487,-2.55732,0.160829
1946,4.10986,-3.97275,2.55077,-2.55545,0.161022
1947,4.10986,-3.97275,2.55834,-2.55975,0.161206
1948,4.10081,-3.67275,2.56507,-2.56375,0.161422
1949,4.10081,-3.67275,2.571,-2.56214,0.161653
1950,3.85866,-3.71255,2.57644,-2.5613,0.161874
1951,3.85866,-3.71255,2.57706,-2.5618,0.162082
1952,4.15866,-4.01255,2.57802,-2.56268,0.162269
1953,4.15866,-4.01255,2.58467,-2.56925,0.162455
1954,3.85866,-3.72814,2.59064,-2.57515,0.162679
1955,3.85866,-3.72814,2.59068,-2.57542,0.162915
1956,3.58974,-3.79125,2.59122,-2.57615,0.163122
1957,3.58974,-3.79125,2.58724,-2.57835,0.163303
1958,3.88974,-4.09125,2.5843,-2.58056,0.163452
1959,3.88974,-4.09125,2.58762,-2.58816,0.163592
1960,3.87886,-3.79125,2.5907,-2.59481,0.163766
1961,3.87886,-3.79125,2.59348,-2.59531,0.163955
1962,3.93696,-3.84147,2.5962,-2.59613,0.164136
1963,3.93696,-3.84147,2.59992,-2.59813,0.164312
1964,4.23697,-4.14147,2.6034,-2.60018,0.164491
1965,4.23697,-4.14147,2.61214,-2.60773,0.164689
1966,3.95683,-3.84147,2.61988,-2.61448,0.164937
1967,3.95683,-3.84147,2.62182,-2.61523,0.165208
1968,3.71037,-3.58864,2.62402,-2.61645,0.165456
1969,3.71037,-3.58864,2.62192,-2.61341,0.165675
1970,4.01037,-3.88864,2.62063,-2.61134,0.165841
1971,4.01037,-3.88864,2.62534,-2.6154,0.165984
1972,3.98441,-3.87247,2.62958,-2.61911,0.16615
1973,3.98441,-3.87247,2.63303,-2.62228,0.166331
1974,3.73759,-3.63311,2.6363,-2.62532,0.166519
1975,3.73759,-3.63311,2.63497,-2.62394,0.166701
1976,4.03759,-3.93311,2.63424,-2.62317,0.166846
1977,4.03759,-3.93311,2.63938,-2.62827,0.16698
1978,4.0388,-3.93953,2.64397,-2.63283,0.167144
1979,4.0388,-3.93953,2.64819,-2.63712,0.167331
1980,3.79275,-3.69551,2.65212,-2.64111,0.167533
1981,3.79275,-3.69551,2.6514,-2.64047,0.167735
1982,4.09275,-3.99551,2.65122,-2.64037,0.167903
1983,4.09275,-3.99551,2.65687,-2.64607,0.168063
1984,4.08925,-3.99261,2.66194,-2.65119,0.168256
1985,4.08925,-3.99261,2.66654,-2.65584,0.168471
1986,3.83861,-3.74165,2.67085,-2.6602,0.168702
1987,3.83861,-3.74165,2.67042,-2.65981,0.168932
1988,4.13861,-4.04165,2.67056,-2.65996,0.169128
1989,4.13861,-4.04165,2.67652,-2.66594,0.169314
1990,3.83908,-4.0333,2.68191,-2.67135,0.169532
1991,3.83908,-4.0333,2.68147,-2.6762,0.169765
1992,3.87903,-3.77929,2.68162,-2.68075,0.169989
1993,3.87903,-3.77929,2.68296,-2.68043,0.1702
1994,4.17903,-4.07929,2.68452,-2.68061,0.170388
1995,4.17903,-4.07929,2.69166,-2.6866,0.170575
1996,3.87903,-3.77929,2.69804,-2.69203,0.170799
1997,3.87903,-3.77929,2.69844,-2.69163,0.171036
1998,3.93223,-3.81492,2.69927,-2.6918,0.171241
1999,3.93223,-3.81492,2.70137,-2.69302,0.171426
2000,4.23223,-4.11492,2.70352,-2.69445,0.171603
